crop_path,text,split,field_type,style_id,bias,category,vocab_bucket
crops\name_01423.png,Almond Tart,val,name,7,0.79,Pastries,train
crops\name_01424.png,Almond Tart,train,name,0,0.52,Pastries,train
crops\name_01425.png,Almond Tart,train,name,6,0.63,Pastries,train
crops\price_01426.png,"11,67",train,price,9,0.86,Pastries,train
crops\price_01427.png,"11,67",train,price,0,0.42,Pastries,train
crops\price_01428.png,"11,67",train,price,0,0.8,Pastries,train
crops\price_01429.png,"11,67",train,price,11,0.45,Pastries,train
crops\price_01430.png,"11,67",test,price,10,0.71,Pastries,train
crops\price_01431.png,"11,67",val,price,7,0.56,Pastries,train
crops\price_01432.png,"11,67",train,price,8,0.79,Pastries,train
crops\price_01433.png,"11,67",train,price,8,0.91,Pastries,train
crops\price_01434.png,"11,67",train,price,5,0.78,Pastries,train
crops\price_01435.png,"11,67",train,price,5,0.86,Pastries,train
crops\price_01436.png,"11,67",train,price,5,0.64,Pastries,train
crops\price_01437.png,"11,67",train,price,2,0.77,Pastries,train
crops\price_01438.png,"11,67",test,price,10,0.75,Pastries,train
crops\price_01439.png,"11,67",train,price,2,0.73,Pastries,train
crops\price_01440.png,"11,67",train,price,1,0.94,Pastries,train
crops\price_01441.png,"11,67",test,price,10,0.85,Pastries,train
crops\price_01442.png,"11,67",val,price,12,0.5,Pastries,train
crops\price_01443.png,"11,67",train,price,9,0.52,Pastries,train
crops\price_01444.png,"11,67",train,price,0,0.92,Pastries,train
crops\price_01445.png,"11,67",train,price,9,0.53,Pastries,train
crops\price_01446.png,"11,67",train,price,8,0.61,Pastries,train
crops\price_01447.png,"11,67",train,price,4,0.55,Pastries,train
crops\price_01448.png,"11,67",train,price,11,0.66,Pastries,train
crops\name_01449.png,Banana Bread,train,name,8,0.49,Pastries,train
crops\name_01450.png,Banana Bread,test,name,10,0.57,Pastries,train
crops\name_01451.png,Banana Bread,train,name,1,0.41,Pastries,train
crops\name_01452.png,Banana Bread,train,name,4,0.93,Pastries,train
crops\name_01453.png,Banana Bread,val,name,12,0.48,Pastries,train
crops\name_01454.png,Banana Bread,val,name,7,0.49,Pastries,train
crops\name_01455.png,Banana Bread,test,name,3,0.73,Pastries,train
crops\name_01456.png,Banana Bread,test,name,10,0.62,Pastries,train
crops\name_01457.png,Banana Bread,train,name,4,0.87,Pastries,train
crops\name_01458.png,Banana Bread,val,name,7,0.52,Pastries,train
crops\name_01459.png,Banana Bread,train,name,8,0.88,Pastries,train
crops\name_01460.png,Banana Bread,train,name,1,0.79,Pastries,train
crops\name_01461.png,Banana Bread,train,name,6,0.54,Pastries,train
crops\name_01462.png,Banana Bread,train,name,6,0.61,Pastries,train
crops\name_01463.png,Banana Bread,test,name,3,0.56,Pastries,train
crops\name_01464.png,Banana Bread,train,name,0,0.61,Pastries,train
crops\name_01465.png,Banana Bread,val,name,7,0.92,Pastries,train
crops\name_01466.png,Banana Bread,train,name,6,0.4,Pastries,train
crops\name_01467.png,Banana Bread,train,name,11,0.59,Pastries,train
crops\name_01468.png,Banana Bread,train,name,9,0.94,Pastries,train
crops\name_01469.png,Banana Bread,train,name,0,0.49,Pastries,train
crops\name_01470.png,Banana Bread,val,name,7,0.49,Pastries,train
crops\name_01471.png,Banana Bread,train,name,6,0.86,Pastries,train
crops\price_01472.png,6.770,train,price,0,0.62,Pastries,train
crops\price_01473.png,6.770,train,price,11,0.65,Pastries,train
crops\price_01474.png,6.770,train,price,6,0.61,Pastries,train
crops\price_01475.png,6.770,test,price,3,0.56,Pastries,train
crops\price_01476.png,6.770,train,price,5,0.9,Pastries,train
crops\price_01477.png,6.770,train,price,4,0.61,Pastries,train
crops\price_01478.png,6.770,test,price,10,0.71,Pastries,train
crops\price_01479.png,6.770,train,price,0,0.42,Pastries,train
crops\price_01480.png,6.770,val,price,12,0.8,Pastries,train
crops\price_01481.png,6.770,train,price,11,0.42,Pastries,train
crops\price_01482.png,6.770,train,price,2,0.55,Pastries,train
crops\price_01483.png,6.770,train,price,9,0.85,Pastries,train
crops\price_01484.png,6.770,train,price,2,0.72,Pastries,train
crops\price_01485.png,6.770,train,price,2,0.82,Pastries,train
crops\price_01486.png,6.770,val,price,7,0.83,Pastries,train
crops\price_01487.png,6.770,train,price,8,0.55,Pastries,train
crops\price_01488.png,6.770,train,price,9,0.59,Pastries,train
crops\price_01489.png,6.770,val,price,12,0.94,Pastries,train
crops\price_01490.png,6.770,val,price,12,0.93,Pastries,train
crops\price_01491.png,6.770,train,price,11,0.85,Pastries,train
crops\price_01492.png,6.770,val,price,7,0.45,Pastries,train
crops\price_01493.png,6.770,train,price,8,0.7,Pastries,train
crops\price_01494.png,6.770,test,price,3,0.93,Pastries,train
crops\name_01495.png,Cheese Danish,train,name,11,0.82,Pastries,train
crops\name_01496.png,Cheese Danish,val,name,7,0.92,Pastries,train
crops\name_01497.png,Cheese Danish,train,name,5,0.82,Pastries,train
crops\name_01498.png,Cheese Danish,val,name,12,0.54,Pastries,train
crops\name_01499.png,Cheese Danish,train,name,6,0.43,Pastries,train
crops\name_01500.png,Cheese Danish,train,name,5,0.86,Pastries,train
crops\name_01501.png,Cheese Danish,train,name,6,0.91,Pastries,train
crops\name_01502.png,Cheese Danish,train,name,2,0.49,Pastries,train
crops\name_01503.png,Cheese Danish,test,name,10,0.54,Pastries,train
crops\name_01504.png,Cheese Danish,train,name,9,0.6,Pastries,train
crops\name_01505.png,Cheese Danish,test,name,10,0.83,Pastries,train
crops\name_01506.png,Cheese Danish,train,name,11,0.8,Pastries,train
crops\name_01507.png,Cheese Danish,train,name,5,0.58,Pastries,train
crops\name_01508.png,Cheese Danish,train,name,8,0.66,Pastries,train
crops\name_01509.png,Cheese Danish,train,name,0,0.75,Pastries,train
crops\name_01510.png,Cheese Danish,train,name,8,0.72,Pastries,train
crops\name_01511.png,Cheese Danish,val,name,12,0.45,Pastries,train
crops\name_01512.png,Cheese Danish,train,name,2,0.72,Pastries,train
crops\name_01513.png,Cheese Danish,test,name,10,0.92,Pastries,train
crops\name_01514.png,Cheese Danish,train,name,6,0.47,Pastries,train
crops\name_01515.png,Cheese Danish,test,name,10,0.93,Pastries,train
crops\name_01516.png,Cheese Danish,train,name,0,0.92,Pastries,train
crops\name_01517.png,Cheese Danish,train,name,1,0.62,Pastries,train
crops\price_01518.png,10.65,train,price,8,0.56,Pastries,train
crops\price_01519.png,10.65,train,price,5,0.43,Pastries,train
crops\price_01520.png,10.65,train,price,1,0.56,Pastries,train
crops\price_01521.png,10.65,train,price,0,0.66,Pastries,train
crops\price_01522.png,10.65,train,price,4,0.7,Pastries,train
crops\price_01523.png,10.65,train,price,1,0.75,Pastries,train
crops\price_01524.png,10.65,train,price,4,0.66,Pastries,train
crops\price_01525.png,10.65,train,price,8,0.83,Pastries,train
crops\price_01526.png,10.65,train,price,2,0.66,Pastries,train
crops\price_01527.png,10.65,val,price,12,0.4,Pastries,train
crops\price_01528.png,10.65,train,price,2,0.42,Pastries,train
crops\price_01529.png,10.65,val,price,12,0.57,Pastries,train
crops\price_01530.png,10.65,train,price,0,0.92,Pastries,train
crops\price_01531.png,10.65,train,price,11,0.73,Pastries,train
crops\price_01532.png,10.65,train,price,11,0.83,Pastries,train
crops\price_01533.png,10.65,train,price,2,0.74,Pastries,train
crops\price_01534.png,10.65,test,price,3,0.42,Pastries,train
crops\price_01535.png,10.65,train,price,11,0.8,Pastries,train
crops\price_01536.png,10.65,train,price,5,0.42,Pastries,train
crops\price_01537.png,10.65,train,price,11,0.89,Pastries,train
crops\price_01538.png,10.65,train,price,11,0.48,Pastries,train
crops\price_01539.png,10.65,train,price,1,0.85,Pastries,train
crops\price_01540.png,10.65,train,price,11,0.56,Pastries,train
crops\name_01541.png,Scone,train,name,2,0.63,Pastries,train
crops\name_01542.png,Scone,train,name,5,0.44,Pastries,train
crops\name_01543.png,Scone,train,name,11,0.53,Pastries,train
crops\name_01544.png,Scone,train,name,11,0.84,Pastries,train
crops\name_01545.png,Scone,train,name,5,0.4,Pastries,train
crops\name_01546.png,Scone,test,name,3,0.63,Pastries,train
crops\name_01547.png,Scone,train,name,8,0.66,Pastries,train
crops\name_01548.png,Scone,train,name,2,0.41,Pastries,train
crops\name_01549.png,Scone,train,name,4,0.92,Pastries,train
crops\name_01550.png,Scone,train,name,2,0.43,Pastries,train
crops\name_01551.png,Scone,train,name,5,0.47,Pastries,train
crops\name_01552.png,Scone,train,name,2,0.7,Pastries,train
crops\name_01553.png,Scone,train,name,1,0.81,Pastries,train
crops\name_01554.png,Scone,train,name,11,0.88,Pastries,train
crops\name_01555.png,Scone,train,name,9,0.56,Pastries,train
crops\name_01556.png,Scone,test,name,3,0.45,Pastries,train
crops\name_01557.png,Scone,train,name,9,0.59,Pastries,train
crops\name_01558.png,Scone,train,name,8,0.8,Pastries,train
crops\name_01559.png,Scone,test,name,3,0.48,Pastries,train
crops\name_01560.png,Scone,train,name,4,0.76,Pastries,train
crops\name_01561.png,Scone,val,name,7,0.46,Pastries,train
crops\name_01562.png,Scone,train,name,8,0.54,Pastries,train
crops\name_01563.png,Scone,val,name,12,0.84,Pastries,train
crops\price_01564.png,4.600,test,price,10,0.82,Pastries,train
crops\price_01565.png,4.600,train,price,6,0.42,Pastries,train
crops\price_01566.png,4.600,train,price,8,0.67,Pastries,train
crops\price_01567.png,4.600,train,price,11,0.9,Pastries,train
crops\price_01568.png,4.600,test,price,10,0.81,Pastries,train
crops\price_01569.png,4.600,val,price,12,0.74,Pastries,train
crops\price_01570.png,4.600,val,price,7,0.78,Pastries,train
crops\price_01571.png,4.600,train,price,2,0.48,Pastries,train
crops\price_01572.png,4.600,train,price,0,0.58,Pastries,train
crops\price_01573.png,4.600,train,price,2,0.6,Pastries,train
crops\price_01574.png,4.600,val,price,7,0.63,Pastries,train
crops\price_01575.png,4.600,train,price,0,0.77,Pastries,train
crops\price_01576.png,4.600,val,price,12,0.78,Pastries,train
crops\price_01577.png,4.600,val,price,7,0.7,Pastries,train
crops\price_01578.png,4.600,test,price,10,0.84,Pastries,train
crops\price_01579.png,4.600,test,price,10,0.76,Pastries,train
crops\price_01580.png,4.600,test,price,3,0.41,Pastries,train
crops\price_01581.png,4.600,val,price,7,0.56,Pastries,train
crops\price_01582.png,4.600,train,price,4,0.46,Pastries,train
crops\price_01583.png,4.600,train,price,9,0.55,Pastries,train
crops\price_01584.png,4.600,test,price,10,0.75,Pastries,train
crops\price_01585.png,4.600,train,price,1,0.9,Pastries,train
crops\price_01586.png,4.600,val,price,12,0.83,Pastries,train
crops\name_01587.png,Chocolate Brownie,val,name,12,0.68,Pastries,train
crops\name_01588.png,Chocolate Brownie,test,name,3,0.52,Pastries,train
crops\name_01589.png,Chocolate Brownie,train,name,5,0.51,Pastries,train
crops\name_01590.png,Chocolate Brownie,test,name,10,0.76,Pastries,train
crops\name_01591.png,Chocolate Brownie,train,name,6,0.71,Pastries,train
crops\name_01592.png,Chocolate Brownie,train,name,8,0.69,Pastries,train
crops\name_01593.png,Chocolate Brownie,train,name,4,0.8,Pastries,train
crops\name_01594.png,Chocolate Brownie,train,name,5,0.43,Pastries,train
crops\name_01595.png,Chocolate Brownie,train,name,8,0.76,Pastries,train
crops\name_01596.png,Chocolate Brownie,train,name,5,0.47,Pastries,train
crops\name_01597.png,Chocolate Brownie,train,name,9,0.84,Pastries,train
crops\name_01598.png,Chocolate Brownie,train,name,11,0.9,Pastries,train
crops\name_01599.png,Chocolate Brownie,train,name,11,0.62,Pastries,train
crops\name_01600.png,Chocolate Brownie,test,name,10,0.53,Pastries,train
crops\name_01601.png,Chocolate Brownie,train,name,5,0.45,Pastries,train
crops\name_01602.png,Chocolate Brownie,test,name,10,0.61,Pastries,train
crops\name_01603.png,Chocolate Brownie,train,name,1,0.74,Pastries,train
crops\name_01604.png,Chocolate Brownie,val,name,7,0.8,Pastries,train
crops\name_01605.png,Chocolate Brownie,train,name,6,0.8,Pastries,train
crops\name_01606.png,Chocolate Brownie,train,name,1,0.94,Pastries,train
crops\name_01607.png,Chocolate Brownie,train,name,4,0.63,Pastries,train
crops\name_01608.png,Chocolate Brownie,train,name,8,0.68,Pastries,train
crops\name_01609.png,Chocolate Brownie,train,name,4,0.85,Pastries,train
crops\price_01610.png,"10,05",train,price,2,0.68,Pastries,train
crops\price_01611.png,"10,05",train,price,8,0.56,Pastries,train
crops\price_01612.png,"10,05",train,price,5,0.48,Pastries,train
crops\price_01613.png,"10,05",train,price,11,0.72,Pastries,train
crops\price_01614.png,"10,05",test,price,3,0.9,Pastries,train
crops\price_01615.png,"10,05",test,price,10,0.81,Pastries,train
crops\price_01616.png,"10,05",train,price,11,0.83,Pastries,train
crops\price_01617.png,"10,05",train,price,4,0.56,Pastries,train
crops\price_01618.png,"10,05",train,price,11,0.84,Pastries,train
crops\price_01619.png,"10,05",train,price,2,0.71,Pastries,train
crops\price_01620.png,"10,05",train,price,2,0.7,Pastries,train
crops\price_01621.png,"10,05",test,price,10,0.85,Pastries,train
crops\price_01622.png,"10,05",val,price,7,0.53,Pastries,train
crops\price_01623.png,"10,05",train,price,11,0.51,Pastries,train
crops\price_01624.png,"10,05",val,price,12,0.91,Pastries,train
crops\price_01625.png,"10,05",test,price,10,0.65,Pastries,train
crops\price_01626.png,"10,05",train,price,11,0.75,Pastries,train
crops\price_01627.png,"10,05",train,price,9,0.7,Pastries,train
crops\price_01628.png,"10,05",val,price,12,0.83,Pastries,train
crops\price_01629.png,"10,05",train,price,2,0.44,Pastries,train
crops\price_01630.png,"10,05",train,price,5,0.46,Pastries,train
crops\price_01631.png,"10,05",train,price,11,0.87,Pastries,train
crops\price_01632.png,"10,05",train,price,2,0.92,Pastries,train
crops\name_01633.png,Apple Turnover,train,name,0,0.8,Pastries,train
crops\name_01634.png,Apple Turnover,train,name,6,0.63,Pastries,train
crops\name_01635.png,Apple Turnover,train,name,8,0.95,Pastries,train
crops\name_01636.png,Apple Turnover,train,name,1,0.79,Pastries,train
crops\name_01637.png,Apple Turnover,train,name,4,0.9,Pastries,train
crops\name_01638.png,Apple Turnover,val,name,7,0.51,Pastries,train
crops\name_01639.png,Apple Turnover,train,name,0,0.42,Pastries,train
crops\name_01640.png,Apple Turnover,train,name,4,0.41,Pastries,train
crops\name_01641.png,Apple Turnover,train,name,9,0.76,Pastries,train
crops\name_01642.png,Apple Turnover,test,name,3,0.68,Pastries,train
crops\name_01643.png,Apple Turnover,train,name,9,0.41,Pastries,train
crops\name_01644.png,Apple Turnover,train,name,0,0.94,Pastries,train
crops\name_01645.png,Apple Turnover,test,name,10,0.52,Pastries,train
crops\name_01646.png,Apple Turnover,val,name,12,0.77,Pastries,train
crops\name_01647.png,Apple Turnover,train,name,2,0.56,Pastries,train
crops\name_01648.png,Apple Turnover,train,name,1,0.67,Pastries,train
crops\name_01649.png,Apple Turnover,val,name,7,0.45,Pastries,train
crops\name_01650.png,Apple Turnover,val,name,12,0.93,Pastries,train
crops\name_01651.png,Apple Turnover,test,name,10,0.68,Pastries,train
crops\name_01652.png,Apple Turnover,train,name,2,0.91,Pastries,train
crops\name_01653.png,Apple Turnover,train,name,9,0.86,Pastries,train
crops\name_01654.png,Apple Turnover,train,name,4,0.83,Pastries,train
crops\name_01655.png,Apple Turnover,val,name,12,0.85,Pastries,train
crops\price_01656.png,7.490,val,price,12,0.54,Pastries,train
crops\price_01657.png,7.490,train,price,4,0.68,Pastries,train
crops\price_01658.png,7.490,train,price,2,0.8,Pastries,train
crops\price_01659.png,7.490,test,price,3,0.89,Pastries,train
crops\price_01660.png,7.490,train,price,1,0.91,Pastries,train
crops\price_01661.png,7.490,train,price,9,0.56,Pastries,train
crops\price_01662.png,7.490,val,price,7,0.72,Pastries,train
crops\price_01663.png,7.490,train,price,0,0.86,Pastries,train
crops\price_01664.png,7.490,val,price,7,0.69,Pastries,train
crops\price_01665.png,7.490,train,price,1,0.54,Pastries,train
crops\price_01666.png,7.490,train,price,8,0.64,Pastries,train
crops\price_01667.png,7.490,train,price,11,0.74,Pastries,train
crops\price_01668.png,7.490,test,price,10,0.57,Pastries,train
crops\price_01669.png,7.490,train,price,5,0.7,Pastries,train
crops\price_01670.png,7.490,train,price,1,0.8,Pastries,train
crops\price_01671.png,7.490,train,price,1,0.94,Pastries,train
crops\price_01672.png,7.490,train,price,8,0.89,Pastries,train
crops\price_01673.png,7.490,train,price,8,0.68,Pastries,train
crops\price_01674.png,7.490,train,price,11,0.83,Pastries,train
crops\price_01675.png,7.490,train,price,11,0.5,Pastries,train
crops\price_01676.png,7.490,test,price,3,0.8,Pastries,train
crops\price_01677.png,7.490,val,price,7,0.89,Pastries,train
crops\price_01678.png,7.490,train,price,6,0.81,Pastries,train
crops\name_01679.png,Baklava,train,name,2,0.89,Pastries,train
crops\name_01680.png,Baklava,train,name,2,0.83,Pastries,train
crops\name_01681.png,Baklava,train,name,0,0.48,Pastries,train
crops\name_01682.png,Baklava,train,name,4,0.9,Pastries,train
crops\name_01683.png,Baklava,test,name,3,0.75,Pastries,train
crops\name_01684.png,Baklava,train,name,4,0.5,Pastries,train
crops\name_01685.png,Baklava,train,name,1,0.83,Pastries,train
crops\name_01686.png,Baklava,val,name,7,0.62,Pastries,train
crops\name_01687.png,Baklava,train,name,4,0.57,Pastries,train
crops\name_01688.png,Baklava,test,name,3,0.73,Pastries,train
crops\name_01689.png,Baklava,train,name,9,0.89,Pastries,train
crops\name_01690.png,Baklava,train,name,2,0.65,Pastries,train
crops\name_01691.png,Baklava,train,name,1,0.55,Pastries,train
crops\name_01692.png,Baklava,train,name,9,0.52,Pastries,train
crops\name_01693.png,Baklava,train,name,11,0.52,Pastries,train
crops\name_01694.png,Baklava,train,name,6,0.95,Pastries,train
crops\name_01695.png,Baklava,test,name,3,0.93,Pastries,train
crops\name_01696.png,Baklava,train,name,9,0.74,Pastries,train
crops\name_01697.png,Baklava,val,name,7,0.53,Pastries,train
crops\name_01698.png,Baklava,train,name,5,0.47,Pastries,train
crops\name_01699.png,Baklava,train,name,8,0.6,Pastries,train
crops\name_01700.png,Baklava,val,name,12,0.69,Pastries,train
crops\name_01701.png,Baklava,train,name,11,0.62,Pastries,train
crops\price_01702.png,2,train,price,5,0.85,Pastries,train
crops\price_01703.png,2,train,price,9,0.61,Pastries,train
crops\price_01704.png,2,train,price,1,0.93,Pastries,train
crops\price_01705.png,2,val,price,12,0.58,Pastries,train
crops\price_01706.png,2,train,price,8,0.63,Pastries,train
crops\price_01707.png,2,test,price,3,0.56,Pastries,train
crops\price_01708.png,2,train,price,6,0.48,Pastries,train
crops\price_01709.png,2,train,price,6,0.54,Pastries,train
crops\price_01710.png,2,val,price,12,0.6,Pastries,train
crops\price_01711.png,2,train,price,4,0.47,Pastries,train
crops\price_01712.png,2,train,price,11,0.47,Pastries,train
crops\price_01713.png,2,train,price,1,0.69,Pastries,train
crops\price_01714.png,2,test,price,3,0.55,Pastries,train
crops\price_01715.png,2,train,price,5,0.45,Pastries,train
crops\price_01716.png,2,test,price,10,0.73,Pastries,train
crops\price_01717.png,2,train,price,8,0.77,Pastries,train
crops\price_01718.png,2,train,price,0,0.89,Pastries,train
